ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,cpi_diff,cpi_diff_lower,cpi_diff_upper,crisis,crisis_lower,crisis_upper,election,election_lower,election_upper,event,event_lower,event_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,fed_fund,fed_fund_lower,fed_fund_upper,holidays,holidays_lower,holidays_upper,monetary_base_diff,monetary_base_diff_lower,monetary_base_diff_upper,monthly,monthly_lower,monthly_upper,saudi_production,saudi_production_lower,saudi_production_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
1997/12/18,9.04835437,10.63727514,24.20906773,9.04835437,9.04835437,8.449240222,8.449240222,8.449240222,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,10.24086543,10.24086543,10.24086543,12.53208075,12.53208075,12.53208075,0,0,0,0.002204655,0.002204655,0.002204655,0.183843172,0.183843172,0.183843172,-2.264275944,-2.264275944,-2.264275944,-1.975468383,-1.975468383,-1.975468383,0,0,0,17.49759459
1997/12/19,9.030943995,10.21196373,23.90332989,9.030943995,9.030943995,7.947199777,7.947199777,7.947199777,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,9.57527063,9.57527063,9.57527063,11.86648594,11.86648594,11.86648594,0,0,0,0.002204655,0.002204655,0.002204655,0.242542771,0.242542771,0.242542771,-2.264275944,-2.264275944,-2.264275944,-1.870613624,-1.870613624,-1.870613624,0,0,0,16.97814377
1997/12/22,8.978712872,10.95261813,25.05352548,8.978712872,8.978712872,8.649550965,8.649550965,8.649550965,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,9.897582564,9.897582564,9.897582564,12.21885966,12.21885966,12.21885966,0,0,0,-0.02785713,-0.02785713,-0.02785713,0.224999405,0.224999405,0.224999405,-2.264275944,-2.264275944,-2.264275944,-1.473031005,-1.473031005,-1.473031005,0,0,0,17.62826384
1997/12/23,8.961302497,10.53982785,24.20849101,8.961302497,8.961302497,8.27655969,8.27655969,8.27655969,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,9.536117994,9.536117994,9.536117994,11.82733331,11.82733331,11.82733331,0,0,0,0.002204655,0.002204655,0.002204655,0.077484626,0.077484626,0.077484626,-2.264275944,-2.264275944,-2.264275944,-1.33704293,-1.33704293,-1.33704293,0,0,0,17.23786219
1997/12/24,8.943892123,8.593528975,22.66295451,8.943892123,8.943892123,6.819859886,6.819859886,6.819859886,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,8.08747048,8.08747048,8.08747048,10.37868579,10.37868579,10.37868579,0,0,0,0.002204655,0.002204655,0.002204655,-0.057283061,-0.057283061,-0.057283061,-2.264275944,-2.264275944,-2.264275944,-1.210327534,-1.210327534,-1.210327534,0,0,0,15.76375201
1997/12/25,8.926481748,8.89954613,22.90829684,8.926481748,8.926481748,6.86450607,6.86450607,6.86450607,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,8.08747048,8.08747048,8.08747048,10.37868579,10.37868579,10.37868579,0,0,0,0.002204655,0.002204655,0.002204655,-0.125137242,-0.125137242,-0.125137242,-2.264275944,-2.264275944,-2.264275944,-1.097827169,-1.097827169,-1.097827169,0,0,0,15.79098782
1997/12/26,8.909071373,9.227566594,23.4169549,8.909071373,8.909071373,7.386676464,7.386676464,7.386676464,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,8.518149471,8.518149471,8.518149471,10.80936478,10.80936478,10.80936478,0,0,0,0.002204655,0.002204655,0.002204655,-0.128532595,-0.128532595,-0.128532595,-2.264275944,-2.264275944,-2.264275944,-1.002940412,-1.002940412,-1.002940412,0,0,0,16.29574784
1997/12/29,8.85684025,10.76550603,25.29172338,8.85684025,8.85684025,8.972261265,8.972261265,8.972261265,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,10.00594962,10.00594962,10.00594962,12.29716493,12.29716493,12.29716493,0,0,0,0.002204655,0.002204655,0.002204655,-0.200004389,-0.200004389,-0.200004389,-2.264275944,-2.264275944,-2.264275944,-0.833683966,-0.833683966,-0.833683966,0,0,0,17.82910152
1997/12/30,8.839429875,13.04039941,26.79364832,8.839429875,8.839429875,10.88093169,10.88093169,10.88093169,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,11.9635814,11.9635814,11.9635814,14.25479671,14.25479671,14.25479671,0,0,0,0.002204655,0.002204655,0.002204655,-0.27071613,-0.27071613,-0.27071613,-2.264275944,-2.264275944,-2.264275944,-0.811933577,-0.811933577,-0.811933577,0,0,0,19.72036156
1997/12/31,8.822019501,11.59223314,24.74736666,8.822019501,8.822019501,9.953182067,9.953182067,9.953182067,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,11.06307078,11.06307078,11.06307078,13.35428609,13.35428609,13.35428609,0,0,0,0.002204655,0.002204655,0.002204655,-0.306711907,-0.306711907,-0.306711907,-2.264275944,-2.264275944,-2.264275944,-0.803176805,-0.803176805,-0.803176805,0,0,0,18.77520157
1998/1/1,8.804609126,13.47748033,27.0292522,8.804609126,8.804609126,11.52608885,11.52608885,11.52608885,0.514589598,0.514589598,0.514589598,0,0,0,0,0,0,0,0,0,12.62064491,12.62064491,12.62064491,13.35428609,13.35428609,13.35428609,0,0,0,0.002204655,0.002204655,0.002204655,-0.290372044,-0.290372044,-0.290372044,-1.250435436,-1.250435436,-1.250435436,-0.804184016,-0.804184016,-0.804184016,0,0,0,20.33069797
1998/1/2,8.787198751,13.89074325,26.83880539,8.787198751,8.787198751,11.89036685,11.89036685,11.89036685,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,12.93826927,12.93826927,12.93826927,14.21564407,14.21564407,14.21564407,0,0,0,0.002204655,0.002204655,0.002204655,-0.236017581,-0.236017581,-0.236017581,-1.250435436,-1.250435436,-1.250435436,-0.81188484,-0.81188484,-0.81188484,0,0,0,20.6775656
1998/1/5,8.734967628,11.68640799,25.47150193,8.734967628,8.734967628,9.881490095,9.881490095,9.881490095,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,10.78948287,10.78948287,10.78948287,12.06224912,12.06224912,12.06224912,0,0,0,0.006813214,0.006813214,0.006813214,-0.054605112,-0.054605112,-0.054605112,-1.250435436,-1.250435436,-1.250435436,-0.853387668,-0.853387668,-0.853387668,0,0,0,18.61645772
1998/1/6,8.717557253,11.07199982,24.83863758,8.717557253,8.717557253,9.275197113,9.275197113,9.275197113,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,10.15843215,10.15843215,10.15843215,11.43580695,11.43580695,11.43580695,0,0,0,0.002204655,0.002204655,0.002204655,-0.012979598,-0.012979598,-0.012979598,-1.250435436,-1.250435436,-1.250435436,-0.870255437,-0.870255437,-0.870255437,0,0,0,17.99275437
1998/1/7,8.700146879,10.51572035,24.40444061,8.700146879,8.700146879,9.038754007,9.038754007,9.038754007,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,9.923516334,9.923516334,9.923516334,11.20089114,11.20089114,11.20089114,0,0,0,0.002204655,0.002204655,0.002204655,0.004416579,0.004416579,0.004416579,-1.250435436,-1.250435436,-1.250435436,-0.889178906,-0.889178906,-0.889178906,0,0,0,17.73890089
1998/1/8,8.682736504,11.04847929,25.12328328,8.682736504,8.682736504,9.509536724,9.509536724,9.509536724,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,10.4325006,10.4325006,10.4325006,11.7098754,11.7098754,11.7098754,0,0,0,0.002204655,0.002204655,0.002204655,-0.011542021,-0.011542021,-0.011542021,-1.250435436,-1.250435436,-1.250435436,-0.91142185,-0.91142185,-0.91142185,0,0,0,18.19227323
1998/1/9,8.665326129,11.19175323,24.94436184,8.665326129,8.665326129,9.681270342,9.681270342,9.681270342,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,10.66741641,10.66741641,10.66741641,11.94479121,11.94479121,11.94479121,0,0,0,0.002204655,0.002204655,0.002204655,-0.047637324,-0.047637324,-0.047637324,-1.250435436,-1.250435436,-1.250435436,-0.938508743,-0.938508743,-0.938508743,0,0,0,18.34659647
1998/1/12,8.613095006,11.47902066,24.87167986,8.613095006,8.613095006,9.67201023,9.67201023,9.67201023,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,10.66741641,10.66741641,10.66741641,11.94479121,11.94479121,11.94479121,0,0,0,0.002204655,0.002204655,0.002204655,0.066123487,0.066123487,0.066123487,-1.250435436,-1.250435436,-1.250435436,-1.061529666,-1.061529666,-1.061529666,0,0,0,18.28510524
1998/1/13,8.595684631,10.9268029,24.77506349,8.595684631,8.595684631,9.490934597,9.490934597,9.490934597,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,10.4325006,10.4325006,10.4325006,11.7098754,11.7098754,11.7098754,0,0,0,0.002204655,0.002204655,0.002204655,0.176443995,0.176443995,0.176443995,-1.250435436,-1.250435436,-1.250435436,-1.118009994,-1.118009994,-1.118009994,0,0,0,18.08661923
1998/1/14,8.578274257,11.25245382,24.88572074,8.578274257,8.578274257,9.260303722,9.260303722,9.260303722,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,10.19758478,10.19758478,10.19758478,11.47495959,11.47495959,11.47495959,0,0,0,0.002204655,0.002204655,0.002204655,0.243827582,0.243827582,0.243827582,-1.250435436,-1.250435436,-1.250435436,-1.181108642,-1.181108642,-1.181108642,0,0,0,17.83857798
1998/1/15,8.560863882,12.14849558,25.80295183,8.560863882,8.560863882,10.12982538,10.12982538,10.12982538,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,11.13724804,11.13724804,11.13724804,12.41462284,12.41462284,12.41462284,0,0,0,0.002204655,0.002204655,0.002204655,0.241550281,0.241550281,0.241550281,-1.250435436,-1.250435436,-1.250435436,-1.248972936,-1.248972936,-1.248972936,0,0,0,18.69068926
1998/1/16,8.543453507,11.7266727,25.21694639,8.543453507,8.543453507,9.781507728,9.781507728,9.781507728,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,10.90233222,10.90233222,10.90233222,12.17970703,12.17970703,12.17970703,0,0,0,0.002204655,0.002204655,0.002204655,0.198310614,0.198310614,0.198310614,-1.250435436,-1.250435436,-1.250435436,-1.319135109,-1.319135109,-1.319135109,0,0,0,18.32496123
1998/1/19,8.491222384,11.17631845,24.87648558,8.491222384,8.491222384,9.698901233,9.698901233,9.698901233,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,10.9348077,10.9348077,10.9348077,12.17970703,12.17970703,12.17970703,0,0,0,0.034680136,0.034680136,0.034680136,0.279129193,0.279129193,0.279129193,-1.250435436,-1.250435436,-1.250435436,-1.515035663,-1.515035663,-1.515035663,0,0,0,18.19012362
1998/1/20,8.473812009,11.43173102,24.69591787,8.473812009,8.473812009,9.578972279,9.578972279,9.578972279,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,10.82402695,10.82402695,10.82402695,12.10140175,12.10140175,12.10140175,0,0,0,0.002204655,0.002204655,0.002204655,0.321902223,0.321902223,0.321902223,-1.250435436,-1.250435436,-1.250435436,-1.566956895,-1.566956895,-1.566956895,0,0,0,18.05278429
1998/1/21,8.456401635,10.50540564,24.38126349,8.456401635,8.456401635,9.024820779,9.024820779,9.024820779,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,10.35419532,10.35419532,10.35419532,11.63157013,11.63157013,11.63157013,0,0,0,0.002204655,0.002204655,0.002204655,0.28004505,0.28004505,0.28004505,-1.250435436,-1.250435436,-1.250435436,-1.609419596,-1.609419596,-1.609419596,0,0,0,17.48122241
1998/1/22,8.43899126,10.55620409,24.17562479,8.43899126,8.43899126,9.140604528,9.140604528,9.140604528,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,10.62826377,10.62826377,10.62826377,11.90563858,11.90563858,11.90563858,0,0,0,0.002204655,0.002204655,0.002204655,0.15443529,0.15443529,0.15443529,-1.250435436,-1.250435436,-1.250435436,-1.642094536,-1.642094536,-1.642094536,0,0,0,17.57959579
1998/1/23,8.421580885,10.66278715,24.87871004,8.421580885,8.421580885,9.123267496,9.123267496,9.123267496,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,10.78487432,10.78487432,10.78487432,12.06224912,12.06224912,12.06224912,0,0,0,0.002204655,0.002204655,0.002204655,0.004043109,0.004043109,0.004043109,-1.250435436,-1.250435436,-1.250435436,-1.665649929,-1.665649929,-1.665649929,0,0,0,17.54484838
1998/1/26,8.369349762,11.06029662,24.94236638,8.369349762,8.369349762,9.393996524,9.393996524,9.393996524,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,11.21555331,11.21555331,11.21555331,12.49292811,12.49292811,12.49292811,0,0,0,0.002204655,0.002204655,0.002204655,-0.120710774,-0.120710774,-0.120710774,-1.250435436,-1.250435436,-1.250435436,-1.700846008,-1.700846008,-1.700846008,0,0,0,17.76334629
1998/1/27,8.351939387,10.4986204,24.39986177,8.351939387,8.351939387,8.993448564,8.993448564,8.993448564,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,10.82402695,10.82402695,10.82402695,12.10140175,12.10140175,12.10140175,0,0,0,0.002204655,0.002204655,0.002204655,-0.120959766,-0.120959766,-0.120959766,-1.250435436,-1.250435436,-1.250435436,-1.709618621,-1.709618621,-1.709618621,0,0,0,17.34538795
1998/1/28,8.334529013,10.63281883,24.42559347,8.334529013,8.334529013,9.172688894,9.172688894,9.172688894,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,11.05894276,11.05894276,11.05894276,12.33631757,12.33631757,12.33631757,0,0,0,0.002204655,0.002204655,0.002204655,-0.1648611,-0.1648611,-0.1648611,-1.250435436,-1.250435436,-1.250435436,-1.72139277,-1.72139277,-1.72139277,0,0,0,17.50721791
1998/1/29,8.317118638,10.51363956,24.22183643,8.317118638,8.317118638,9.27926808,9.27926808,9.27926808,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,11.25470594,11.25470594,11.25470594,12.53208075,12.53208075,12.53208075,0,0,0,0.002204655,0.002204655,0.002204655,-0.237302499,-0.237302499,-0.237302499,-1.250435436,-1.250435436,-1.250435436,-1.738135363,-1.738135363,-1.738135363,0,0,0,17.59638672
1998/1/30,8.299708263,9.992104985,23.99461845,8.299708263,8.299708263,8.611523253,8.611523253,8.611523253,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,10.66741641,10.66741641,10.66741641,11.94479121,11.94479121,11.94479121,0,0,0,0.002204655,0.002204655,0.002204655,-0.294993213,-0.294993213,-0.294993213,-1.250435436,-1.250435436,-1.250435436,-1.760899942,-1.760899942,-1.760899942,0,0,0,16.91123152
1998/2/2,8.24747714,11.39424732,25.20578837,8.24747714,8.24747714,10.03180722,10.03180722,10.03180722,0.514589598,0.514589598,0.514589598,0,0,0,0,0,0,0,0,0,12.09377905,12.09377905,12.09377905,12.84530183,12.84530183,12.84530183,0,0,0,0.005098478,0.005098478,0.005098478,-0.203032087,-0.203032087,-0.203032087,-1.271210856,-1.271210856,-1.271210856,-1.858939738,-1.858939738,-1.858939738,0,0,0,18.27928436
1998/2/3,8.230066765,9.91864487,23.65903142,8.230066765,8.230066765,8.57549644,8.57549644,8.57549644,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,10.60748835,10.60748835,10.60748835,11.90563858,11.90563858,11.90563858,0,0,0,0.002204655,0.002204655,0.002204655,-0.138119224,-0.138119224,-0.138119224,-1.271210856,-1.271210856,-1.271210856,-1.893872689,-1.893872689,-1.893872689,0,0,0,16.80556321
1998/2/4,8.212656391,9.582989109,23.62175548,8.212656391,8.212656391,8.368229399,8.368229399,8.368229399,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,10.37257254,10.37257254,10.37257254,11.67072276,11.67072276,11.67072276,0,0,0,0.002204655,0.002204655,0.002204655,-0.080360496,-0.080360496,-0.080360496,-1.271210856,-1.271210856,-1.271210856,-1.923982645,-1.923982645,-1.923982645,0,0,0,16.58088579
1998/2/5,8.195246016,9.898823456,23.80980623,8.195246016,8.195246016,8.552389558,8.552389558,8.552389558,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,10.52918308,10.52918308,10.52918308,11.82733331,11.82733331,11.82733331,0,0,0,0.002204655,0.002204655,0.002204655,-0.031680097,-0.031680097,-0.031680097,-1.271210856,-1.271210856,-1.271210856,-1.945113427,-1.945113427,-1.945113427,0,0,0,16.74763557
1998/2/6,8.177835641,9.531309868,23.74065331,8.177835641,8.177835641,8.379763059,8.379763059,8.379763059,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,10.3334199,10.3334199,10.3334199,11.63157013,11.63157013,11.63157013,0,0,0,0.002204655,0.002204655,0.002204655,-0.000363688,-0.000363688,-0.000363688,-1.271210856,-1.271210856,-1.271210856,-1.953293158,-1.953293158,-1.953293158,0,0,0,16.5575987
1998/2/9,8.125604518,10.10003872,24.01783868,8.125604518,8.125604518,8.674046909,8.674046909,8.674046909,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,10.60748835,10.60748835,10.60748835,11.90563858,11.90563858,11.90563858,0,0,0,0.002204655,0.002204655,0.002204655,-0.061786672,-0.061786672,-0.061786672,-1.271210856,-1.271210856,-1.271210856,-1.871654772,-1.871654772,-1.871654772,0,0,0,16.79965143
1998/2/10,8.108194143,9.992002741,24.09427306,8.108194143,8.108194143,8.629018457,8.629018457,8.629018457,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,10.49003045,10.49003045,10.49003045,11.78818067,11.78818067,11.78818067,0,0,0,0.002204655,0.002204655,0.002204655,-0.055556601,-0.055556601,-0.055556601,-1.271210856,-1.271210856,-1.271210856,-1.805455389,-1.805455389,-1.805455389,0,0,0,16.7372126
1998/2/11,8.090783769,9.82168099,23.72909511,8.090783769,8.090783769,8.938376377,8.938376377,8.938376377,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,10.64664099,10.64664099,10.64664099,11.94479121,11.94479121,11.94479121,0,0,0,0.002204655,0.002204655,0.002204655,0.01317961,0.01317961,0.01317961,-1.271210856,-1.271210856,-1.271210856,-1.721444222,-1.721444222,-1.721444222,0,0,0,17.02916015
1998/2/12,8.073373394,10.51806218,24.30611634,8.073373394,8.073373394,9.303810012,9.303810012,9.303810012,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,10.80325153,10.80325153,10.80325153,12.10140175,12.10140175,12.10140175,0,0,0,0.002204655,0.002204655,0.002204655,0.123201523,0.123201523,0.123201523,-1.271210856,-1.271210856,-1.271210856,-1.622643041,-1.622643041,-1.622643041,0,0,0,17.37718341
1998/2/13,8.055963019,10.48913958,24.76865186,8.055963019,8.055963019,9.234484676,9.234484676,9.234484676,-0.029144023,-0.029144023,-0.029144023,0,0,0,0,0,0,0,0,0,10.52918308,10.52918308,10.52918308,11.82733331,11.82733331,11.82733331,0,0,0,0.002204655,0.002204655,0.002204655,0.218406411,0.218406411,0.218406411,-1.271210856,-1.271210856,-1.271210856,-1.513104817,-1.513104817,-1.513104817,0,0,0,17.2904477
